Billable Flag,Date,Department,Employee,Expense Subtype,Expense Type,Expense Amount
N,2/16/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,2/23/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,3/3/20 0:00,C-level,Conney Greetham,Parking,Travel,12.12
N,3/3/20 0:00,C-level,Conney Greetham,Parking,Travel,25.26
N,3/3/20 0:00,C-level,Conney Greetham,Parking,Travel,30.31
N,3/3/20 0:00,C-level,Conney Greetham,Parking,Travel,50.52
N,3/10/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,3/19/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,4/13/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,4/13/20 0:00,C-level,Conney Greetham,Parking,Travel,202.06
N,4/17/20 0:00,C-level,Conney Greetham,Parking,Travel,80.82
N,4/29/20 0:00,C-level,Conney Greetham,Parking,Travel,88.91
N,5/8/20 0:00,C-level,Conney Greetham,Parking,Travel,78.8
N,5/8/20 0:00,C-level,Conney Greetham,Parking,Travel,101.03
N,5/21/20 0:00,C-level,Conney Greetham,Parking,Travel,32.33
N,5/21/20 0:00,C-level,Conney Greetham,Parking,Travel,50.52
N,5/21/20 0:00,C-level,Conney Greetham,Parking,Travel,54.56
N,6/9/20 0:00,C-level,Conney Greetham,Parking,Travel,159.63
N,6/16/20 0:00,C-level,Conney Greetham,Parking,Travel,40.41
N,10/17/20 0:00,C-level,Freemon Shortin,Parking,Travel,30.31
N,10/17/20 0:00,C-level,Freemon Shortin,Parking,Travel,40.41
N,11/29/20 0:00,C-level,Freemon Shortin,Parking,Travel,62.64
N,12/20/20 0:00,C-level,Freemon Shortin,Parking,Travel,40.41
N,11/5/19 0:00,C-level,Tiphany Trodden,Parking,Travel,49.5
N,11/5/19 0:00,C-level,Tiphany Trodden,Parking,Travel,55.57
N,11/13/19 0:00,C-level,Tiphany Trodden,Parking,Travel,38.39
N,11/5/20 0:00,C-level,Tiphany Trodden,Parking,Travel,49.5
N,11/5/20 0:00,C-level,Tiphany Trodden,Parking,Travel,55.57
N,11/13/20 0:00,C-level,Tiphany Trodden,Parking,Travel,38.39
N,2/12/19 0:00,C-level,Conney Greetham,Taxi,Travel,48.72
N,2/12/19 0:00,C-level,Conney Greetham,Taxi,Travel,68.7
N,2/12/19 0:00,C-level,Conney Greetham,Taxi,Travel,80.82
N,2/12/19 0:00,C-level,Conney Greetham,Taxi,Travel,147.5
N,2/16/19 0:00,C-level,Conney Greetham,Taxi,Travel,30.81
N,2/16/19 0:00,C-level,Conney Greetham,Taxi,Travel,42.18
N,3/10/19 0:00,C-level,Conney Greetham,Taxi,Travel,10.1
N,3/10/19 0:00,C-level,Conney Greetham,Taxi,Travel,20.21
N,3/10/19 0:00,C-level,Conney Greetham,Taxi,Travel,80.82
N,4/13/19 0:00,C-level,Conney Greetham,Taxi,Travel,12.12
N,4/13/19 0:00,C-level,Conney Greetham,Taxi,Travel,13.13
N,4/13/19 0:00,C-level,Conney Greetham,Taxi,Travel,30.11
N,4/13/19 0:00,C-level,Conney Greetham,Taxi,Travel,261.67
N,5/8/19 0:00,C-level,Conney Greetham,Taxi,Travel,44.45
N,5/8/19 0:00,C-level,Conney Greetham,Taxi,Travel,63.14
N,5/21/19 0:00,C-level,Conney Greetham,Taxi,Travel,12.71
N,5/21/19 0:00,C-level,Conney Greetham,Taxi,Travel,28.09
N,6/9/19 0:00,C-level,Conney Greetham,Taxi,Travel,67.42
N,6/9/19 0:00,C-level,Conney Greetham,Taxi,Travel,68.56
N,2/12/20 0:00,C-level,Conney Greetham,Taxi,Travel,48.72
N,2/12/20 0:00,C-level,Conney Greetham,Taxi,Travel,68.7
N,2/12/20 0:00,C-level,Conney Greetham,Taxi,Travel,80.82
N,2/12/20 0:00,C-level,Conney Greetham,Taxi,Travel,147.5
N,2/16/20 0:00,C-level,Conney Greetham,Taxi,Travel,30.81
N,2/16/20 0:00,C-level,Conney Greetham,Taxi,Travel,42.18
N,3/10/20 0:00,C-level,Conney Greetham,Taxi,Travel,20.21
N,3/10/20 0:00,C-level,Conney Greetham,Taxi,Travel,80.82
N,4/13/20 0:00,C-level,Conney Greetham,Taxi,Travel,12.12
N,4/13/20 0:00,C-level,Conney Greetham,Taxi,Travel,13.13
N,4/13/20 0:00,C-level,Conney Greetham,Taxi,Travel,30.11
N,4/13/20 0:00,C-level,Conney Greetham,Taxi,Travel,261.67
N,5/8/20 0:00,C-level,Conney Greetham,Taxi,Travel,44.45
N,5/8/20 0:00,C-level,Conney Greetham,Taxi,Travel,63.14
N,5/21/20 0:00,C-level,Conney Greetham,Taxi,Travel,12.71
N,5/21/20 0:00,C-level,Conney Greetham,Taxi,Travel,28.09
N,6/9/20 0:00,C-level,Conney Greetham,Taxi,Travel,67.42
N,6/9/20 0:00,C-level,Conney Greetham,Taxi,Travel,68.56
N,4/13/19 0:00,C-level,Eyde Oneile,Taxi,Travel,168.21
N,4/13/20 0:00,C-level,Eyde Oneile,Taxi,Travel,168.21
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,42.43
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,65.06
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,69.42
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,75.77
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,79.81
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,84.87
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,93.76
N,10/17/20 0:00,C-level,Freemon Shortin,Taxi,Travel,127.62
N,11/7/20 0:00,C-level,Freemon Shortin,Taxi,Travel,43.44
N,11/7/20 0:00,C-level,Freemon Shortin,Taxi,Travel,58.6
N,11/7/20 0:00,C-level,Freemon Shortin,Taxi,Travel,64.66
N,11/7/20 0:00,C-level,Freemon Shortin,Taxi,Travel,65.06
N,11/7/20 0:00,C-level,Freemon Shortin,Taxi,Travel,159.16
N,11/29/20 0:00,C-level,Freemon Shortin,Taxi,Travel,30.31
N,11/29/20 0:00,C-level,Freemon Shortin,Taxi,Travel,37.38
N,11/29/20 0:00,C-level,Freemon Shortin,Taxi,Travel,56.58
N,11/29/20 0:00,C-level,Freemon Shortin,Taxi,Travel,64.66
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,25.26
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,40.68
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,45.46
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,56.58
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,62.25
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,64.66
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,75.77
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,84.87
N,12/20/20 0:00,C-level,Freemon Shortin,Taxi,Travel,85.19
N,11/13/19 0:00,C-level,Tiphany Trodden,Taxi,Travel,48.49
N,11/13/19 0:00,C-level,Tiphany Trodden,Taxi,Travel,50.52
N,11/13/20 0:00,C-level,Tiphany Trodden,Taxi,Travel,48.49
N,11/13/20 0:00,C-level,Tiphany Trodden,Taxi,Travel,50.52
N,3/6/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,219.44
N,6/9/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,505.55
N,7/13/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,831.38
N,8/4/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,134.57
N,11/10/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,142.05
N,11/10/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,184.08
N,11/10/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,408.36
N,11/10/19 0:00,Engineering,Claribel Dunseath,Airfare,Travel,452.82
N,3/6/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,219.44
N,6/9/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,505.55
N,7/13/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,831.38
N,8/4/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,134.57
N,11/10/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,142.05
N,11/10/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,184.08
N,11/10/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,408.36
N,11/10/20 0:00,Engineering,Claribel Dunseath,Airfare,Travel,452.82
N,3/7/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,151.54
N,3/7/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,652.86
N,3/31/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,219.44
N,4/21/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,837.74
N,5/18/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,412.4
N,5/18/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1089.31
N,6/15/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,420.49
N,6/27/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1118.1
N,8/29/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,840.77
N,8/29/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,2843.83
N,10/11/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,297.33
N,10/11/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,342.69
N,10/25/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,688.72
N,11/5/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,954.94
N,11/5/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,965.04
N,11/5/19 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1105.51
N,3/7/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,151.54
N,3/7/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,652.86
N,3/31/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,219.44
N,4/21/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,837.74
N,5/18/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,412.4
N,5/18/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1089.31
N,6/15/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,420.49
N,6/27/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1118.1
N,8/29/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,840.77
N,8/29/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,2843.83
N,10/11/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,297.33
N,10/11/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,342.69
N,10/25/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,688.72
N,11/5/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,954.94
N,11/5/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,965.04
N,11/5/20 0:00,Engineering,Cortney Gosneye,Airfare,Travel,1105.51
N,3/22/19 0:00,Engineering,Donni Machel,Airfare,Travel,363.91
N,11/17/19 0:00,Engineering,Donni Machel,Airfare,Travel,223.88
N,11/17/19 0:00,Engineering,Donni Machel,Airfare,Travel,252.58
N,11/17/19 0:00,Engineering,Donni Machel,Airfare,Travel,683.77
N,3/22/20 0:00,Engineering,Donni Machel,Airfare,Travel,363.91
N,11/17/20 0:00,Engineering,Donni Machel,Airfare,Travel,223.88
N,11/17/20 0:00,Engineering,Donni Machel,Airfare,Travel,252.58
N,11/17/20 0:00,Engineering,Donni Machel,Airfare,Travel,683.77
N,4/17/19 0:00,Engineering,Grannie Eales,Airfare,Travel,290.16
N,5/3/19 0:00,Engineering,Grannie Eales,Airfare,Travel,515.61
N,5/3/19 0:00,Engineering,Grannie Eales,Airfare,Travel,807.4
N,7/18/19 0:00,Engineering,Grannie Eales,Airfare,Travel,263.89
N,9/6/19 0:00,Engineering,Grannie Eales,Airfare,Travel,1285
N,4/17/20 0:00,Engineering,Grannie Eales,Airfare,Travel,290.16
N,5/3/20 0:00,Engineering,Grannie Eales,Airfare,Travel,515.61
N,5/3/20 0:00,Engineering,Grannie Eales,Airfare,Travel,807.4
N,7/18/20 0:00,Engineering,Grannie Eales,Airfare,Travel,263.89
N,9/6/20 0:00,Engineering,Grannie Eales,Airfare,Travel,1285
N,8/27/19 0:00,Engineering,Jessee Lockney,Airfare,Travel,748.53
N,10/26/19 0:00,Engineering,Jessee Lockney,Airfare,Travel,829.66
N,8/27/20 0:00,Engineering,Jessee Lockney,Airfare,Travel,748.53
N,10/26/20 0:00,Engineering,Jessee Lockney,Airfare,Travel,829.66
N,1/2/19 0:00,Engineering,Malina Kaye,Airfare,Travel,154.58
N,1/2/19 0:00,Engineering,Malina Kaye,Airfare,Travel,340.47
N,1/2/19 0:00,Engineering,Malina Kaye,Airfare,Travel,796.12
N,1/2/19 0:00,Engineering,Malina Kaye,Airfare,Travel,864.93
N,1/2/20 0:00,Engineering,Malina Kaye,Airfare,Travel,154.58
N,1/2/20 0:00,Engineering,Malina Kaye,Airfare,Travel,340.47
N,1/2/20 0:00,Engineering,Malina Kaye,Airfare,Travel,796.12
N,1/2/20 0:00,Engineering,Malina Kaye,Airfare,Travel,864.93
N,5/20/19 0:00,Engineering,Nil Hamm,Airfare,Travel,252.58
N,5/20/19 0:00,Engineering,Nil Hamm,Airfare,Travel,467.97
N,5/20/19 0:00,Engineering,Nil Hamm,Airfare,Travel,656.01
N,5/20/19 0:00,Engineering,Nil Hamm,Airfare,Travel,1410.65
N,5/20/19 0:00,Engineering,Nil Hamm,Airfare,Travel,2035.65
N,5/20/20 0:00,Engineering,Nil Hamm,Airfare,Travel,252.58
N,5/20/20 0:00,Engineering,Nil Hamm,Airfare,Travel,467.97
N,5/20/20 0:00,Engineering,Nil Hamm,Airfare,Travel,656.01
N,5/20/20 0:00,Engineering,Nil Hamm,Airfare,Travel,1410.65
N,5/20/20 0:00,Engineering,Nil Hamm,Airfare,Travel,2035.65
N,1/20/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,231.56
N,3/31/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,837.74
N,5/7/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,442.71
N,5/19/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,438.77
N,6/30/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,638.71
N,9/21/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,219.44
N,10/2/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,261.87
N,10/12/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,560.92
N,10/12/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,688.72
N,10/12/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,944.83
N,11/4/19 0:00,Engineering,Olenka Rosas,Airfare,Travel,151.54
N,1/20/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,231.56
N,3/31/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,837.74
N,5/7/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,442.71
N,5/19/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,438.77
N,6/30/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,638.71
N,9/21/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,219.44
N,10/2/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,261.87
N,10/12/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,560.92
N,10/12/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,688.72
N,10/12/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,944.83
N,11/4/20 0:00,Engineering,Olenka Rosas,Airfare,Travel,151.54
N,1/13/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,373.51
N,1/30/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,552.84
N,2/5/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,552.84
N,2/20/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,573.04
N,2/20/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,678.32
N,3/31/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,455.04
N,4/3/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,573.04
N,4/3/19 0:00,Engineering,Padriac Whitsey,Airfare,Travel,585.87
N,1/13/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,373.51
N,1/30/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,552.84
N,2/5/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,552.84
N,2/20/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,573.04
N,2/20/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,678.32
N,3/31/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,455.04
N,4/3/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,573.04
N,4/3/20 0:00,Engineering,Padriac Whitsey,Airfare,Travel,585.87
N,5/28/19 0:00,Engineering,Pippa Emslie,Airfare,Travel,2144.35
N,7/27/19 0:00,Engineering,Pippa Emslie,Airfare,Travel,638.71
N,9/22/19 0:00,Engineering,Pippa Emslie,Airfare,Travel,2126.49
N,10/28/19 0:00,Engineering,Pippa Emslie,Airfare,Travel,615.47
N,5/28/20 0:00,Engineering,Pippa Emslie,Airfare,Travel,2144.35
N,7/27/20 0:00,Engineering,Pippa Emslie,Airfare,Travel,638.71
N,9/22/20 0:00,Engineering,Pippa Emslie,Airfare,Travel,2126.49
N,10/28/20 0:00,Engineering,Pippa Emslie,Airfare,Travel,615.47
N,1/22/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,120.23
N,2/4/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,387.15
N,3/16/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,550.57
N,3/31/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,205.8
N,4/30/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,614.16
N,6/19/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,1264.56
N,7/13/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,85.47
N,7/13/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,891.99
N,7/31/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,142.05
N,8/25/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,308.34
N,9/14/19 0:00,Engineering,Sayre Zapater,Airfare,Travel,20.21
N,1/22/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,120.23
N,2/4/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,387.15
N,3/16/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,550.57
N,3/31/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,205.8
N,4/30/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,614.16
N,6/19/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,1264.56
N,7/13/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,85.47
N,7/13/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,891.99
N,7/31/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,142.05
N,8/25/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,308.34
N,9/14/20 0:00,Engineering,Sayre Zapater,Airfare,Travel,20.21
N,12/17/19 0:00,Engineering,Shalom MacLaverty,Airfare,Travel,213.38
N,12/17/20 0:00,Engineering,Shalom MacLaverty,Airfare,Travel,213.38
N,1/23/19 0:00,Engineering,Silvie Fincher,Airfare,Travel,187.31
N,1/23/19 0:00,Engineering,Silvie Fincher,Airfare,Travel,1903.41
N,9/15/19 0:00,Engineering,Silvie Fincher,Airfare,Travel,221.46
N,1/23/20 0:00,Engineering,Silvie Fincher,Airfare,Travel,187.31
N,1/23/20 0:00,Engineering,Silvie Fincher,Airfare,Travel,1903.41
N,9/15/20 0:00,Engineering,Silvie Fincher,Airfare,Travel,221.46
N,1/22/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,231.56
N,1/22/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,239.64
N,3/25/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,318.45
N,5/18/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,244.69
N,6/18/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,287.13
N,7/31/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,964.03
N,8/18/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,467.97
N,9/21/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,276.01
N,9/21/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,377.04
N,9/21/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,711.25
N,12/1/19 0:00,Engineering,Stesha Gianotti,Airfare,Travel,151.54
N,1/22/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,231.56
N,1/22/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,239.64
N,3/25/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,318.45
N,5/18/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,244.69
N,6/18/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,287.13
N,7/31/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,964.03
N,8/18/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,467.97
N,9/21/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,276.01
N,9/21/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,377.04
N,9/21/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,711.25
N,12/1/20 0:00,Engineering,Stesha Gianotti,Airfare,Travel,151.54
N,10/7/19 0:00,Engineering,Winifred Lazell,Airfare,Travel,1312.68
N,10/28/19 0:00,Engineering,Winifred Lazell,Airfare,Travel,233.58
N,10/28/19 0:00,Engineering,Winifred Lazell,Airfare,Travel,688.72
N,10/28/19 0:00,Engineering,Winifred Lazell,Airfare,Travel,938.77
N,10/7/20 0:00,Engineering,Winifred Lazell,Airfare,Travel,1312.68
N,10/28/20 0:00,Engineering,Winifred Lazell,Airfare,Travel,233.58
N,10/28/20 0:00,Engineering,Winifred Lazell,Airfare,Travel,688.72
N,10/28/20 0:00,Engineering,Winifred Lazell,Airfare,Travel,938.77
N,8/4/19 0:00,Engineering,Claribel Dunseath,Car Rental,Travel,465.27
N,11/10/19 0:00,Engineering,Claribel Dunseath,Car Rental,Travel,245.33
N,8/4/20 0:00,Engineering,Claribel Dunseath,Car Rental,Travel,465.27
N,11/10/20 0:00,Engineering,Claribel Dunseath,Car Rental,Travel,245.33
N,3/31/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,55.21
N,4/21/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,194.16
N,5/18/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,159.18
N,5/18/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,249.34
N,7/26/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,312.76
N,10/25/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,206.37
N,11/25/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,152.43
N,11/25/19 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,184.75
N,3/31/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,55.21
N,4/21/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,194.16
N,5/18/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,159.18
N,5/18/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,249.34
N,7/26/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,312.76
N,10/25/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,206.37
N,11/25/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,152.43
N,11/25/20 0:00,Engineering,Cortney Gosneye,Car Rental,Travel,184.75
N,4/17/19 0:00,Engineering,Grannie Eales,Car Rental,Travel,138.26
N,7/18/19 0:00,Engineering,Grannie Eales,Car Rental,Travel,351.56
N,4/17/20 0:00,Engineering,Grannie Eales,Car Rental,Travel,138.26
N,7/18/20 0:00,Engineering,Grannie Eales,Car Rental,Travel,351.56
N,1/2/19 0:00,Engineering,Malina Kaye,Car Rental,Travel,51.82
N,1/2/19 0:00,Engineering,Malina Kaye,Car Rental,Travel,77.33
N,1/2/20 0:00,Engineering,Malina Kaye,Car Rental,Travel,51.82
N,1/2/20 0:00,Engineering,Malina Kaye,Car Rental,Travel,77.33
N,5/20/19 0:00,Engineering,Nil Hamm,Car Rental,Travel,162.88
N,5/20/19 0:00,Engineering,Nil Hamm,Car Rental,Travel,169.83
N,6/12/19 0:00,Engineering,Nil Hamm,Car Rental,Travel,206.33
N,5/20/20 0:00,Engineering,Nil Hamm,Car Rental,Travel,162.88
N,5/20/20 0:00,Engineering,Nil Hamm,Car Rental,Travel,169.83
N,6/12/20 0:00,Engineering,Nil Hamm,Car Rental,Travel,206.33
N,10/12/19 0:00,Engineering,Olenka Rosas,Car Rental,Travel,163.96
N,10/12/20 0:00,Engineering,Olenka Rosas,Car Rental,Travel,163.96
N,1/13/19 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,43.55
N,2/5/19 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,321.33
N,2/5/19 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,321.66
N,2/20/19 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,49.55
N,3/16/19 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,146.3
N,1/13/20 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,43.55
N,2/5/20 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,321.33
N,2/5/20 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,321.66
N,2/20/20 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,49.55
N,3/16/20 0:00,Engineering,Padriac Whitsey,Car Rental,Travel,146.3
N,6/18/19 0:00,Engineering,Stesha Gianotti,Car Rental,Travel,112.97
N,7/31/19 0:00,Engineering,Stesha Gianotti,Car Rental,Travel,339.74
N,6/18/20 0:00,Engineering,Stesha Gianotti,Car Rental,Travel,112.97
N,7/31/20 0:00,Engineering,Stesha Gianotti,Car Rental,Travel,339.74
N,8/4/19 0:00,Engineering,Claribel Dunseath,Gasoline,Travel,13.59
N,11/10/19 0:00,Engineering,Claribel Dunseath,Gasoline,Travel,15.86
N,8/4/20 0:00,Engineering,Claribel Dunseath,Gasoline,Travel,13.59
N,11/10/20 0:00,Engineering,Claribel Dunseath,Gasoline,Travel,15.86
N,4/21/19 0:00,Engineering,Cortney Gosneye,Gasoline,Travel,14.41
N,7/26/19 0:00,Engineering,Cortney Gosneye,Gasoline,Travel,20.71
N,4/21/20 0:00,Engineering,Cortney Gosneye,Gasoline,Travel,14.41
N,7/26/20 0:00,Engineering,Cortney Gosneye,Gasoline,Travel,20.71
N,4/17/19 0:00,Engineering,Grannie Eales,Gasoline,Travel,12.3
